customer_id,age,gender,location,income_bracket,acquisition_channel,product_category,purchase_frequency,recency_days,avg_order_value,total_monetary_value,email_opened,email_clicked,social_engaged,paid_ad_clicked,campaign_converted,cac,clv,churn_flag,last_purchase_date
CUST08110,29,Other,Bangalore,Premium (20L+),Paid Ads,Groceries,19,309,904.07,17177.33,1,1,1,0,0,1613.32,57388.67,0,2024-02-26
CUST08111,29,Male,Ahmedabad,Low (<3L),Social Media,Groceries,14,446,3737.51,52325.14,0,0,1,1,0,483.83,158211.63,0,2023-10-12
CUST08112,64,Female,Bangalore,Mid (3-8L),Email,Electronics,24,138,3802.92,91270.08,1,1,0,0,0,1240.19,265143.91,0,2024-08-15
CUST08113,60,Male,Kolkata,High (8-20L),Email,Beauty,24,169,13204.29,316902.96,0,0,0,0,0,650.44,618376.64,0,2024-07-15
CUST08114,51,Female,Chennai,Low (<3L),Email,Home & Kitchen,10,547,11315.55,113155.5,0,0,1,1,1,952.36,320368.32,0,2023-07-03
CUST08115,59,Female,Pune,High (8-20L),Email,Groceries,20,207,388.86,7777.2,0,0,1,0,0,230.61,18932.51,0,2024-06-07
CUST08116,46,Other,Hyderabad,High (8-20L),Email,Beauty,1,263,10503.55,10503.55,0,0,0,0,0,1345.72,29154.2,0,2024-04-12
CUST08117,21,Female,Pune,Mid (3-8L),Referral,Clothing,15,78,9550.03,143250.45,0,0,0,0,0,1785.55,501937.03,0,2024-10-14
CUST08118,42,Female,Mumbai,Mid (3-8L),Referral,Beauty,25,460,9704.3,242607.5,1,0,0,1,0,1496.89,585586.97,0,2023-09-28
CUST08119,24,Other,Chennai,High (8-20L),Paid Ads,Sports,24,345,3751.22,90029.28,1,0,1,0,1,424.58,161826.21,0,2024-01-21
CUST08120,59,Female,Ahmedabad,Premium (20L+),Paid Ads,Groceries,6,58,1130.48,6782.88,1,1,1,1,0,715.22,12320.04,0,2024-11-03
CUST08121,63,Other,Hyderabad,Premium (20L+),Referral,Groceries,28,38,14621.4,409399.2,1,0,1,0,0,2812.67,1432752.75,0,2024-11-23
CUST08122,23,Female,Delhi,Mid (3-8L),Paid Ads,Clothing,14,274,5845.12,81831.68,1,1,1,0,0,2955.31,125609.94,0,2024-04-01
CUST08123,41,Other,Hyderabad,Low (<3L),Paid Ads,Clothing,7,231,8439.03,59073.21,1,0,1,1,0,1936.69,165596.19,0,2024-05-14
CUST08124,43,Male,Kolkata,Premium (20L+),Paid Ads,Groceries,21,360,13335.91,280054.11,1,1,0,1,0,528.2,519043.73,0,2024-01-06
CUST08125,26,Female,Mumbai,High (8-20L),Paid Ads,Groceries,5,293,11020.08,55100.4,0,0,1,0,1,815.89,147386.31,0,2024-03-13
CUST08126,41,Male,Mumbai,Premium (20L+),Email,Clothing,29,332,9443.07,273849.03,1,1,0,1,0,614.43,1054041.05,0,2024-02-03
CUST08127,34,Male,Mumbai,High (8-20L),Paid Ads,Home & Kitchen,3,352,1144.75,3434.25,0,0,0,0,0,2422.18,6250.35,0,2024-01-14
CUST08128,22,Male,Mumbai,High (8-20L),Paid Ads,Beauty,13,384,4379.25,56930.25,0,0,1,1,0,1424.98,191562.87,0,2023-12-13
CUST08129,39,Other,Kolkata,High (8-20L),Organic,Beauty,11,2,13964.83,153613.13,0,0,1,0,1,2550.94,414584.53,0,2024-12-29
CUST08130,42,Male,Ahmedabad,Premium (20L+),Paid Ads,Sports,17,262,3289.56,55922.52,1,0,1,0,1,2661.0,151932.92,0,2024-04-13
CUST08131,19,Other,Mumbai,Mid (3-8L),Referral,Beauty,6,228,5707.12,34242.72,0,0,1,1,0,1489.31,64870.5,0,2024-05-17
CUST08132,57,Other,Pune,Mid (3-8L),Social Media,Beauty,22,282,14240.81,313297.82,0,0,1,0,1,955.03,780276.34,0,2024-03-24
CUST08133,53,Male,Hyderabad,Premium (20L+),Social Media,Home & Kitchen,15,687,6998.01,104970.15,0,0,0,1,0,1335.77,184289.06,0,2023-02-13
CUST08134,26,Male,Mumbai,Mid (3-8L),Paid Ads,Beauty,26,575,6965.9,181113.4,1,0,0,0,0,1511.37,632245.33,0,2023-06-05
CUST08135,22,Other,Bangalore,Mid (3-8L),Organic,Home & Kitchen,22,488,8802.76,193660.72,0,0,0,1,0,481.85,594152.54,0,2023-08-31
CUST08136,21,Female,Mumbai,High (8-20L),Social Media,Groceries,26,286,6082.62,158148.12,0,0,1,1,0,2124.09,266699.57,0,2024-03-20
CUST08137,58,Male,Bangalore,High (8-20L),Referral,Sports,6,666,11708.29,70249.74,0,0,0,0,0,671.16,123977.02,0,2023-03-06
CUST08138,25,Male,Pune,High (8-20L),Organic,Groceries,25,583,9931.55,248288.75,1,1,0,0,1,1321.84,461848.07,0,2023-05-28
CUST08139,57,Other,Chennai,High (8-20L),Social Media,Beauty,16,244,12194.86,195117.76,1,0,1,1,0,1424.94,356006.16,0,2024-05-01
CUST08140,33,Female,Pune,High (8-20L),Paid Ads,Groceries,14,404,12484.05,174776.7,0,0,1,1,0,1888.02,501644.54,0,2023-11-23
CUST08141,51,Female,Chennai,Mid (3-8L),Paid Ads,Clothing,10,62,1694.39,16943.9,1,0,0,0,0,1780.33,50129.53,0,2024-10-30
CUST08142,46,Other,Mumbai,Premium (20L+),Paid Ads,Groceries,21,671,2851.59,59883.39,1,1,1,0,1,1142.17,90507.11,0,2023-03-01
CUST08143,54,Other,Pune,High (8-20L),Email,Groceries,18,646,4183.46,75302.28,1,0,0,0,0,1752.98,245601.38,0,2023-03-26
CUST08144,30,Other,Chennai,High (8-20L),Paid Ads,Beauty,26,467,2246.31,58404.06,0,0,1,1,0,1699.55,213602.88,0,2023-09-21
CUST08145,29,Female,Chennai,Mid (3-8L),Organic,Groceries,22,664,10341.77,227518.94,1,0,1,0,0,1998.78,430441.36,0,2023-03-08
CUST08146,18,Male,Delhi,Low (<3L),Referral,Beauty,4,441,12501.63,50006.52,1,0,0,1,1,407.96,150119.74,0,2023-10-17
CUST08147,48,Female,Kolkata,High (8-20L),Social Media,Sports,6,482,1956.71,11740.26,0,0,1,1,0,2074.56,46898.45,0,2023-09-06
CUST08148,63,Female,Chennai,Low (<3L),Referral,Home & Kitchen,30,514,7009.31,210279.3,0,0,1,0,0,685.68,733261.98,0,2023-08-05
CUST08149,35,Male,Mumbai,High (8-20L),Referral,Electronics,15,63,9764.11,146461.65,1,1,1,1,1,453.19,297813.74,0,2024-10-29
CUST08150,56,Male,Chennai,Mid (3-8L),Social Media,Beauty,13,467,2814.7,36591.1,0,0,1,0,0,1958.28,78773.5,0,2023-09-21
CUST08151,43,Female,Ahmedabad,Premium (20L+),Social Media,Sports,21,610,12236.44,256965.24,1,1,0,0,0,2725.37,721622.7,0,2023-05-01
CUST08152,24,Other,Ahmedabad,Premium (20L+),Organic,Home & Kitchen,20,68,10250.53,205010.6,0,0,1,0,1,1037.39,354272.66,0,2024-10-24
CUST08153,59,Female,Bangalore,Low (<3L),Referral,Electronics,16,261,2045.98,32735.68,0,0,0,0,0,2095.13,54484.71,0,2024-04-14
CUST08154,54,Male,Chennai,High (8-20L),Paid Ads,Groceries,6,525,10274.72,61648.32,1,1,1,0,1,600.04,232684.65,0,2023-07-25
CUST08155,37,Female,Mumbai,Premium (20L+),Referral,Beauty,13,670,13099.42,170292.46,1,1,0,0,1,2928.28,445569.46,0,2023-03-02
CUST08156,65,Other,Kolkata,High (8-20L),Organic,Home & Kitchen,27,659,2606.01,70362.27,1,1,1,0,1,1378.0,199527.02,0,2023-03-13
CUST08157,41,Female,Chennai,Mid (3-8L),Organic,Clothing,8,147,8723.67,69789.36,1,1,0,0,0,513.37,208571.17,0,2024-08-06
CUST08158,64,Male,Hyderabad,Mid (3-8L),Organic,Sports,24,96,7923.3,190159.2,0,0,1,1,0,2081.44,741805.42,0,2024-09-26
CUST08159,36,Female,Bangalore,Low (<3L),Referral,Sports,5,714,4453.43,22267.15,0,0,1,0,1,1010.61,48375.34,0,2023-01-17
CUST08160,42,Male,Kolkata,Mid (3-8L),Paid Ads,Groceries,24,413,5138.91,123333.84,1,0,1,1,0,2499.36,253025.0,0,2023-11-14
CUST08161,29,Male,Pune,Mid (3-8L),Social Media,Clothing,2,457,1298.07,2596.14,0,0,0,1,1,1043.05,3910.89,1,2023-10-01
CUST08162,60,Other,Hyderabad,Premium (20L+),Organic,Clothing,19,180,2803.58,53268.02,1,1,1,1,0,2209.95,183884.62,0,2024-07-04
CUST08163,58,Other,Mumbai,Low (<3L),Paid Ads,Electronics,28,170,11556.71,323587.88,0,0,1,0,1,2143.6,943169.3,0,2024-07-14
CUST08164,59,Female,Bangalore,Low (<3L),Social Media,Home & Kitchen,15,210,14384.68,215770.2,1,0,0,0,0,752.5,721108.43,0,2024-06-04
CUST08165,25,Female,Ahmedabad,Mid (3-8L),Paid Ads,Groceries,8,373,10660.86,85286.88,0,0,0,1,1,2168.69,238172.91,0,2023-12-24
CUST08166,25,Other,Kolkata,High (8-20L),Social Media,Home & Kitchen,2,212,10117.05,20234.1,1,1,0,0,0,1311.61,64492.58,0,2024-06-02
CUST08167,19,Other,Hyderabad,High (8-20L),Email,Home & Kitchen,27,383,13550.93,365875.11,0,0,1,1,0,700.25,831583.59,0,2023-12-14
CUST08168,64,Other,Bangalore,Mid (3-8L),Social Media,Home & Kitchen,26,407,7924.25,206030.5,1,0,1,1,0,541.82,347659.0,0,2023-11-20
CUST08169,24,Other,Pune,Premium (20L+),Referral,Home & Kitchen,28,230,5822.76,163037.28,1,0,0,1,0,2309.73,414394.99,0,2024-05-15
CUST08170,28,Other,Chennai,Mid (3-8L),Referral,Beauty,26,597,11718.96,304692.96,1,0,1,1,1,2299.05,723382.09,0,2023-05-14
CUST08171,65,Female,Bangalore,Premium (20L+),Referral,Home & Kitchen,30,141,1562.7,46881.0,0,0,0,1,0,1759.69,74043.83,0,2024-08-12
CUST08172,51,Male,Ahmedabad,Premium (20L+),Organic,Sports,24,384,4228.98,101495.52,1,0,0,0,0,2416.92,160682.68,0,2023-12-13
CUST08173,42,Male,Kolkata,Low (<3L),Paid Ads,Groceries,4,24,4571.06,18284.24,1,1,0,0,0,2536.71,37905.46,0,2024-12-07
CUST08174,48,Male,Bangalore,High (8-20L),Social Media,Home & Kitchen,23,292,9767.99,224663.77,0,0,0,0,0,1647.12,441268.42,0,2024-03-14
CUST08175,38,Other,Pune,Mid (3-8L),Paid Ads,Electronics,20,10,4691.16,93823.2,1,0,0,1,0,1419.05,205206.93,0,2024-12-21
CUST08176,36,Female,Ahmedabad,High (8-20L),Email,Groceries,4,174,1410.37,5641.48,1,0,1,0,0,775.85,22515.05,0,2024-07-10
CUST08177,59,Other,Delhi,High (8-20L),Social Media,Electronics,20,102,14547.83,290956.6,0,0,0,1,0,1413.09,1135285.87,0,2024-09-20
CUST08178,31,Other,Ahmedabad,Low (<3L),Paid Ads,Clothing,3,14,10712.14,32136.42,1,1,0,1,0,2661.21,88711.58,0,2024-12-17
CUST08179,32,Male,Ahmedabad,Low (<3L),Paid Ads,Sports,2,290,1270.42,2540.84,0,0,0,0,0,1575.79,6876.66,0,2024-03-16
CUST08180,45,Other,Pune,Premium (20L+),Paid Ads,Sports,24,472,10491.67,251800.08,0,0,1,0,1,852.45,619811.45,0,2023-09-16
CUST08181,44,Male,Kolkata,High (8-20L),Email,Home & Kitchen,9,618,12008.53,108076.77,0,0,1,1,1,2932.94,168927.73,0,2023-04-23
CUST08182,19,Female,Delhi,High (8-20L),Paid Ads,Sports,6,396,11083.37,66500.22,0,0,1,0,1,1880.69,177382.0,0,2023-12-01
CUST08183,48,Other,Bangalore,Premium (20L+),Email,Groceries,8,639,3810.94,30487.52,0,0,0,0,0,2815.13,115940.65,0,2023-04-02
CUST08184,42,Other,Bangalore,High (8-20L),Social Media,Sports,15,376,833.6,12504.0,1,1,1,0,0,1631.95,35298.92,0,2023-12-21
CUST08185,26,Female,Chennai,High (8-20L),Referral,Clothing,11,42,12581.6,138397.6,1,0,0,0,0,452.56,329151.05,0,2024-11-19
CUST08186,44,Male,Mumbai,High (8-20L),Referral,Clothing,17,393,4064.75,69100.75,0,0,0,1,0,322.59,158393.29,0,2023-12-04
CUST08187,58,Male,Chennai,Low (<3L),Social Media,Groceries,24,636,12554.32,301303.68,0,0,1,1,0,2967.35,938106.88,0,2023-04-05
CUST08188,52,Other,Mumbai,Low (<3L),Paid Ads,Electronics,13,539,10091.19,131185.47,1,0,0,1,0,736.44,459918.93,0,2023-07-11
CUST08189,47,Female,Mumbai,Premium (20L+),Paid Ads,Electronics,15,380,6439.65,96594.75,1,1,0,0,0,1483.67,320844.31,0,2023-12-17
CUST08190,62,Female,Hyderabad,High (8-20L),Email,Home & Kitchen,3,534,10494.11,31482.33,0,0,0,0,0,886.78,94957.67,0,2023-07-16
CUST08191,60,Male,Ahmedabad,Low (<3L),Organic,Home & Kitchen,4,604,5338.95,21355.8,0,0,0,1,0,1850.79,78103.49,0,2023-05-07
CUST08192,24,Female,Delhi,High (8-20L),Referral,Electronics,15,150,5096.57,76448.55,1,0,0,1,0,1514.55,256526.15,0,2024-08-03
CUST08193,19,Male,Pune,High (8-20L),Email,Beauty,7,21,4523.31,31663.17,0,0,0,0,0,1869.31,72327.16,0,2024-12-10
CUST08194,30,Female,Bangalore,Premium (20L+),Email,Beauty,16,637,9705.96,155295.36,0,0,0,1,1,2846.03,397118.07,0,2023-04-04
CUST08195,37,Male,Kolkata,High (8-20L),Email,Electronics,22,527,3331.5,73293.0,1,1,1,0,1,2135.16,149380.5,0,2023-07-23
CUST08196,23,Male,Delhi,Low (<3L),Referral,Beauty,5,449,4856.23,24281.15,1,0,1,0,0,1582.44,67599.3,0,2023-10-09
CUST08197,29,Female,Mumbai,High (8-20L),Paid Ads,Home & Kitchen,16,585,14154.44,226471.04,0,0,0,0,0,2997.53,692131.36,0,2023-05-26
CUST08198,18,Male,Mumbai,Premium (20L+),Referral,Electronics,1,288,12337.82,12337.82,1,1,1,0,1,2006.66,30147.8,0,2024-03-18
CUST08199,40,Other,Mumbai,Mid (3-8L),Organic,Groceries,1,578,14517.83,14517.83,0,0,0,1,0,1641.71,26043.56,1,2023-06-02
CUST08200,44,Female,Kolkata,High (8-20L),Email,Beauty,14,517,7544.02,105616.28,1,1,0,1,0,1550.87,316688.72,0,2023-08-02
CUST08201,28,Male,Mumbai,Premium (20L+),Paid Ads,Clothing,9,492,6714.49,60430.41,1,0,1,1,0,2695.34,225740.65,0,2023-08-27
CUST08202,29,Other,Chennai,High (8-20L),Social Media,Home & Kitchen,27,1,3617.9,97683.3,0,0,1,1,1,459.24,255834.43,0,2024-12-30
CUST08203,48,Male,Pune,Low (<3L),Social Media,Electronics,11,208,14222.3,156445.3,1,0,1,1,1,2691.06,408884.64,0,2024-06-06
CUST08204,21,Female,Hyderabad,Premium (20L+),Organic,Clothing,18,388,13829.79,248936.22,0,0,0,1,1,2966.93,605721.57,0,2023-12-09
CUST08205,26,Other,Mumbai,Premium (20L+),Referral,Groceries,20,6,12391.28,247825.6,0,0,0,1,0,2881.05,378085.04,0,2024-12-25
CUST08206,58,Female,Pune,Premium (20L+),Paid Ads,Clothing,13,403,13021.86,169284.18,1,0,1,1,0,2978.01,495690.72,0,2023-11-24
CUST08207,35,Other,Bangalore,Low (<3L),Organic,Clothing,15,204,2396.94,35954.1,0,0,1,0,0,781.83,123338.01,0,2024-06-10
CUST08208,28,Other,Mumbai,Premium (20L+),Paid Ads,Home & Kitchen,3,191,6454.6,19363.8,0,0,1,1,1,1426.86,71900.42,0,2024-06-23
CUST08209,30,Female,Hyderabad,Mid (3-8L),Email,Sports,16,711,13804.14,220866.24,0,0,0,1,0,683.84,393504.45,0,2023-01-20
CUST08210,51,Male,Hyderabad,High (8-20L),Referral,Beauty,17,478,2102.83,35748.11,1,1,0,0,0,2355.03,83800.16,0,2023-09-10
CUST08211,39,Other,Bangalore,Mid (3-8L),Organic,Clothing,2,294,10681.64,21363.28,0,0,0,1,1,898.46,76408.2,0,2024-03-12
CUST08212,26,Male,Hyderabad,High (8-20L),Email,Beauty,14,125,8379.26,117309.64,0,0,1,0,0,2116.91,311488.32,0,2024-08-28
CUST08213,51,Female,Bangalore,Low (<3L),Social Media,Clothing,6,633,4421.61,26529.66,0,0,1,1,1,414.82,77057.27,0,2023-04-08
CUST08214,22,Other,Kolkata,Premium (20L+),Social Media,Clothing,13,531,14246.27,185201.51,0,0,1,0,1,678.45,289518.11,0,2023-07-19
CUST08215,49,Male,Mumbai,High (8-20L),Referral,Clothing,21,117,13424.7,281918.7,1,1,0,0,1,2200.7,982538.21,0,2024-09-05
CUST08216,39,Female,Bangalore,Premium (20L+),Social Media,Groceries,8,277,6135.21,49081.68,0,0,1,1,1,1667.57,188888.42,0,2024-03-29
CUST08217,62,Male,Hyderabad,High (8-20L),Email,Clothing,13,356,14709.44,191222.72,1,0,1,1,1,1572.49,545375.13,0,2024-01-10
CUST08218,43,Other,Bangalore,High (8-20L),Organic,Clothing,20,665,4788.4,95768.0,1,0,0,1,1,1753.08,346737.37,0,2023-03-07
CUST08219,43,Female,Ahmedabad,Premium (20L+),Paid Ads,Sports,8,142,488.1,3904.8,1,0,1,1,0,1980.87,7599.08,0,2024-08-11
CUST08220,31,Male,Kolkata,High (8-20L),Email,Beauty,19,692,9224.51,175265.69,1,0,0,1,1,433.05,280483.73,0,2023-02-08
CUST08221,22,Male,Bangalore,High (8-20L),Email,Electronics,13,145,12529.37,162881.81,0,0,1,1,0,572.39,608778.33,0,2024-08-08
CUST08222,47,Male,Bangalore,Mid (3-8L),Social Media,Clothing,3,355,11282.72,33848.16,1,0,0,0,0,1722.31,61938.74,0,2024-01-11
CUST08223,24,Other,Hyderabad,High (8-20L),Paid Ads,Sports,13,150,14780.45,192145.85,1,0,1,0,0,1260.28,580184.87,0,2024-08-03
CUST08224,61,Other,Delhi,Low (<3L),Referral,Electronics,3,425,2907.14,8721.42,1,1,0,1,0,2159.82,26248.28,0,2023-11-02
CUST08225,62,Other,Delhi,High (8-20L),Referral,Groceries,18,295,2390.39,43027.02,0,0,0,1,1,340.84,123007.59,0,2024-03-11
CUST08226,48,Female,Chennai,Mid (3-8L),Referral,Groceries,11,171,8128.83,89417.13,1,1,0,0,0,2681.17,153677.57,0,2024-07-13
CUST08227,28,Female,Hyderabad,Premium (20L+),Organic,Home & Kitchen,20,102,6727.1,134542.0,0,0,1,1,1,2041.16,261457.78,0,2024-09-20
CUST08228,31,Other,Bangalore,Mid (3-8L),Organic,Sports,20,94,1162.88,23257.6,1,0,1,1,0,998.76,40007.4,0,2024-09-28
CUST08229,42,Male,Ahmedabad,Mid (3-8L),Paid Ads,Groceries,16,352,5578.11,89249.76,0,0,1,1,1,433.68,142954.42,0,2024-01-14
CUST08230,39,Male,Hyderabad,Mid (3-8L),Referral,Sports,17,428,8496.8,144445.6,0,0,1,1,1,990.53,337409.17,0,2023-10-30
CUST08231,34,Other,Ahmedabad,Mid (3-8L),Organic,Groceries,5,236,6821.01,34105.05,1,1,0,0,0,2344.21,73487.72,0,2024-05-09
CUST08232,40,Female,Bangalore,Mid (3-8L),Social Media,Groceries,29,395,5555.75,161116.75,0,0,1,1,0,1054.47,636126.17,0,2023-12-02
CUST08233,64,Other,Hyderabad,Mid (3-8L),Email,Clothing,21,114,11070.96,232490.16,0,0,1,1,1,1594.55,715948.74,0,2024-09-08
CUST08234,39,Male,Hyderabad,Low (<3L),Social Media,Home & Kitchen,21,79,11502.17,241545.57,1,1,1,1,0,904.92,735845.55,0,2024-10-13
CUST08235,44,Female,Chennai,Premium (20L+),Social Media,Clothing,5,207,7781.82,38909.1,1,0,1,0,1,2393.09,76795.68,0,2024-06-07
CUST08236,37,Female,Bangalore,Mid (3-8L),Organic,Clothing,25,113,1742.55,43563.75,1,0,1,0,0,949.82,144356.39,0,2024-09-09
CUST08237,59,Male,Bangalore,Mid (3-8L),Paid Ads,Electronics,28,141,3563.64,99781.92,0,0,1,1,0,1740.21,174279.08,0,2024-08-12
CUST08238,41,Male,Hyderabad,Premium (20L+),Organic,Beauty,4,479,4236.51,16946.04,0,0,1,1,1,2627.83,47564.9,0,2023-09-09
CUST08239,29,Male,Pune,Premium (20L+),Organic,Electronics,9,558,11981.0,107829.0,0,0,0,1,0,1207.28,316997.03,0,2023-06-22
CUST08240,63,Male,Mumbai,Premium (20L+),Paid Ads,Home & Kitchen,8,30,14986.06,119888.48,0,0,1,1,1,1235.36,227866.5,0,2024-12-01
CUST08241,49,Female,Ahmedabad,High (8-20L),Paid Ads,Clothing,4,715,1191.87,4767.48,1,1,0,1,1,1437.87,14879.28,0,2023-01-16
CUST08242,36,Male,Hyderabad,Mid (3-8L),Paid Ads,Groceries,15,143,12960.82,194412.3,0,0,1,1,0,1314.38,719937.57,0,2024-08-10
CUST08243,40,Other,Hyderabad,High (8-20L),Organic,Groceries,7,504,10426.99,72988.93,0,0,0,1,0,466.47,285316.26,0,2023-08-15
CUST08244,30,Female,Ahmedabad,Low (<3L),Social Media,Beauty,6,310,6731.56,40389.36,0,0,1,1,0,1455.57,128259.76,0,2024-02-25
CUST08245,46,Female,Ahmedabad,Low (<3L),Referral,Beauty,20,380,14767.8,295356.0,1,1,1,0,0,1491.64,695942.11,0,2023-12-17
CUST08246,49,Female,Bangalore,Low (<3L),Paid Ads,Beauty,29,288,6834.16,198190.64,1,0,1,0,0,771.74,639288.05,0,2024-03-18
CUST08247,37,Other,Kolkata,Mid (3-8L),Organic,Groceries,6,342,4155.59,24933.54,1,0,0,1,0,2304.8,62635.75,0,2024-01-24
CUST08248,24,Other,Bangalore,Mid (3-8L),Social Media,Home & Kitchen,25,552,6542.39,163559.75,1,1,1,1,0,274.92,537044.31,0,2023-06-28
CUST08249,58,Female,Bangalore,Mid (3-8L),Paid Ads,Sports,9,623,7131.2,64180.8,0,0,1,0,0,757.27,119439.06,0,2023-04-18
CUST08250,48,Female,Bangalore,Mid (3-8L),Email,Beauty,20,382,14893.44,297868.8,0,0,0,0,0,2368.44,978524.78,0,2023-12-15
CUST08251,53,Female,Bangalore,Premium (20L+),Paid Ads,Electronics,17,654,10276.5,174700.5,1,0,1,1,0,318.83,567239.31,0,2023-03-18
CUST08252,34,Male,Mumbai,Low (<3L),Paid Ads,Home & Kitchen,4,621,8660.17,34640.68,1,0,1,0,0,616.65,90824.99,0,2023-04-20
CUST08253,49,Female,Mumbai,Mid (3-8L),Paid Ads,Beauty,4,345,6664.05,26656.2,1,0,0,0,0,1521.34,41421.92,0,2024-01-21
CUST08254,62,Male,Delhi,Premium (20L+),Social Media,Beauty,9,644,895.45,8059.05,0,0,1,1,0,1427.36,16757.61,0,2023-03-28
CUST08255,52,Male,Pune,Low (<3L),Email,Clothing,20,77,14614.53,292290.6,0,0,1,1,0,2638.74,1131124.2,0,2024-10-15
CUST08256,20,Female,Chennai,Low (<3L),Social Media,Groceries,2,241,5981.24,11962.48,1,1,1,0,0,2822.67,42845.76,0,2024-05-04
CUST08257,34,Female,Chennai,Low (<3L),Paid Ads,Sports,10,218,14056.16,140561.6,0,0,1,1,1,266.99,247999.94,0,2024-05-27
CUST08258,39,Female,Mumbai,Low (<3L),Paid Ads,Groceries,11,271,8378.96,92168.56,0,0,0,0,0,1055.01,259618.48,0,2024-04-04
CUST08259,45,Female,Kolkata,High (8-20L),Email,Home & Kitchen,20,466,1217.91,24358.2,0,0,0,0,0,1019.37,79446.2,0,2023-09-22
CUST08260,51,Female,Bangalore,High (8-20L),Social Media,Beauty,13,245,14395.3,187138.9,0,0,1,0,1,2214.17,515463.07,0,2024-04-30
CUST08261,20,Male,Chennai,Premium (20L+),Paid Ads,Beauty,6,155,6817.84,40907.04,0,0,0,1,0,274.4,71151.68,0,2024-07-29
CUST08262,54,Other,Delhi,High (8-20L),Email,Clothing,18,463,13570.51,244269.18,0,0,1,1,1,1098.94,641191.96,0,2023-09-25
CUST08263,65,Male,Delhi,Premium (20L+),Paid Ads,Sports,28,650,7019.97,196559.16,0,0,0,1,0,1805.7,691056.83,0,2023-03-22
CUST08264,50,Male,Mumbai,Low (<3L),Paid Ads,Home & Kitchen,2,458,780.07,1560.14,1,0,0,0,0,2424.29,3382.72,1,2023-09-30
CUST08265,37,Male,Hyderabad,Premium (20L+),Organic,Clothing,2,653,3238.73,6477.46,0,0,0,0,0,2735.66,21755.89,1,2023-03-19
CUST08266,37,Male,Bangalore,Low (<3L),Referral,Beauty,9,614,12043.6,108392.4,0,0,0,1,1,2110.1,309767.76,0,2023-04-27
CUST08267,34,Male,Mumbai,Low (<3L),Organic,Beauty,12,602,9484.03,113808.36,0,0,0,1,0,2492.92,417520.86,0,2023-05-09
CUST08268,38,Male,Hyderabad,Low (<3L),Social Media,Sports,24,422,11180.37,268328.88,1,1,1,1,1,1178.01,887954.09,0,2023-11-05
CUST08269,28,Female,Ahmedabad,Low (<3L),Referral,Beauty,24,326,11094.73,266273.52,0,0,0,1,0,385.04,593531.16,0,2024-02-09
CUST08270,62,Other,Kolkata,Low (<3L),Paid Ads,Home & Kitchen,24,86,8731.25,209550.0,0,0,1,0,0,2465.49,411659.91,0,2024-10-06
CUST08271,43,Other,Ahmedabad,High (8-20L),Email,Electronics,2,342,2676.42,5352.84,1,0,1,0,0,384.53,11098.82,1,2024-01-24
CUST08272,55,Other,Kolkata,High (8-20L),Social Media,Electronics,6,250,8353.54,50121.24,0,0,0,0,0,1256.46,168047.69,0,2024-04-25
CUST08273,37,Female,Hyderabad,High (8-20L),Organic,Home & Kitchen,23,557,12849.08,295528.84,0,0,1,1,1,1447.86,662589.82,0,2023-06-23
CUST08274,53,Female,Hyderabad,Low (<3L),Email,Beauty,16,328,13322.63,213162.08,1,1,1,0,1,1280.98,520031.0,0,2024-02-07
CUST08275,45,Other,Chennai,Mid (3-8L),Email,Groceries,13,334,4928.02,64064.26,1,1,1,0,0,2058.02,173070.03,0,2024-02-01
CUST08276,32,Other,Chennai,Premium (20L+),Social Media,Beauty,11,360,8770.98,96480.78,0,0,1,1,1,2064.21,283252.74,0,2024-01-06
CUST08277,58,Other,Chennai,Premium (20L+),Email,Electronics,24,721,657.54,15780.96,0,0,1,0,0,224.92,38567.9,0,2023-01-10
CUST08278,49,Male,Ahmedabad,High (8-20L),Referral,Groceries,12,436,10147.08,121764.96,0,0,0,1,0,743.95,309549.31,0,2023-10-22
CUST08279,63,Male,Pune,Low (<3L),Paid Ads,Groceries,5,393,13030.73,65153.65,0,0,0,0,0,2874.66,137708.58,0,2023-12-04
CUST08280,27,Other,Kolkata,Low (<3L),Referral,Electronics,25,472,10198.53,254963.25,1,0,0,1,0,2035.11,992791.71,0,2023-09-16
CUST08281,64,Female,Pune,Low (<3L),Organic,Clothing,22,62,13945.03,306790.66,0,0,0,1,0,1132.79,497397.27,0,2024-10-30
CUST08282,62,Female,Hyderabad,Mid (3-8L),Social Media,Electronics,3,536,3024.38,9073.14,1,1,1,0,1,1274.85,21675.12,0,2023-07-14
CUST08283,54,Other,Hyderabad,Low (<3L),Organic,Home & Kitchen,26,416,9835.97,255735.22,1,0,0,1,0,1994.04,813830.34,0,2023-11-11
CUST08284,32,Male,Chennai,Mid (3-8L),Referral,Beauty,3,65,10783.62,32350.86,0,0,1,0,1,474.77,74389.15,0,2024-10-27
CUST08285,34,Other,Chennai,Low (<3L),Referral,Electronics,5,104,4362.24,21811.2,0,0,0,0,0,987.52,81297.34,0,2024-09-18
CUST08286,64,Other,Chennai,Premium (20L+),Social Media,Groceries,20,596,4473.31,89466.2,1,1,0,0,0,2453.2,169998.33,0,2023-05-15
CUST08287,64,Other,Ahmedabad,Low (<3L),Email,Electronics,9,729,13314.27,119828.43,0,0,1,0,0,2244.58,311688.17,0,2023-01-02
